# column1  
#           x                    probability
1.576487324999999995e+00 9.717899106827755304e-04
1.586777615000000141e+00 9.717899106827964555e-04
1.597067905000000065e+00 2.915369732048389475e-03
1.607358194999999990e+00 2.915369732048389475e-03
1.617648485000000136e+00 1.943579821365551061e-03
1.627938775000000060e+00 1.943579821365592911e-03
1.638229064999999984e+00 9.717899106827755304e-04
1.648519355000000131e+00 9.717899106827964555e-04
1.658809645000000055e+00 9.717899106827964555e-04
1.669099934999999979e+00 1.943579821365592911e-03
1.679390225000000125e+00 9.717899106827755304e-04
1.689680515000000049e+00 2.915369732048389475e-03
1.699970804999999974e+00 0.000000000000000000e+00
1.710261095000000120e+00 7.774319285462371644e-03
1.720551385000000044e+00 2.915369732048389475e-03
1.730841674999999968e+00 1.943579821365592911e-03
1.741131965000000115e+00 2.915369732048326157e-03
1.751422255000000039e+00 9.717899106827964555e-04
1.761712544999999963e+00 9.717899106827755304e-04
1.772002835000000109e+00 1.943579821365592911e-03
1.782293125000000034e+00 1.943579821365592911e-03
1.792583414999999958e+00 3.887159642731185822e-03
1.802873705000000104e+00 9.717899106827755304e-04
1.813163995000000028e+00 3.887159642731185822e-03
1.823454284999999953e+00 2.915369732048326157e-03
1.833744575000000099e+00 2.915369732048389475e-03
1.844034865000000023e+00 2.915369732048389475e-03
1.854325154999999947e+00 0.000000000000000000e+00
1.864615445000000094e+00 9.717899106827755304e-04
1.874905735000000018e+00 0.000000000000000000e+00
1.885196024999999942e+00 9.717899106827755304e-04
1.895486315000000088e+00 9.717899106827964555e-04
1.905776605000000012e+00 0.000000000000000000e+00
1.916066894999999937e+00 1.943579821365592911e-03
1.926357185000000083e+00 9.717899106827755304e-04
1.936647475000000007e+00 1.943579821365592911e-03
1.946937764999999931e+00 0.000000000000000000e+00
1.957228055000000078e+00 3.887159642731185822e-03
1.967518345000000002e+00 9.717899106827964555e-04
1.977808634999999926e+00 1.943579821365592911e-03
1.988098925000000072e+00 3.887159642731102122e-03
1.998389214999999997e+00 3.887159642731269956e-03
2.008679504999999921e+00 4.858949553413772701e-03
2.018969795000000289e+00 2.915369732048389475e-03
2.029260084999999769e+00 2.915369732048389475e-03
2.039550375000000138e+00 3.887159642731185822e-03
2.049840664999999618e+00 6.802529374779575297e-03
2.060130954999999986e+00 7.774319285462035975e-03
2.070421245000000354e+00 6.802529374779575297e-03
2.080711534999999834e+00 1.943579821365592911e-03
2.091001825000000203e+00 2.915369732048389475e-03
2.101292114999999683e+00 9.717899106827964555e-04
2.111582405000000051e+00 9.717899106827545402e-03
2.121872694999999975e+00 2.915369732048515242e-03
2.132162984999999900e+00 7.774319285462035975e-03
2.142453275000000268e+00 5.830739464096778950e-03
2.152743564999999748e+00 7.774319285462371644e-03
2.163033855000000116e+00 3.887159642731017987e-03
2.173324145000000041e+00 5.830739464097030485e-03
2.183614434999999965e+00 1.263326883887580868e-02
2.193904725000000333e+00 7.774319285462371644e-03
2.204195014999999813e+00 1.652042848160753877e-02
2.214485305000000182e+00 8.746109196145167991e-03
2.224775594999999662e+00 1.263326883887635338e-02
2.235065885000000030e+00 1.263326883887580868e-02
2.245356174999999954e+00 1.166147892819406097e-02
2.255646464999999878e+00 1.457684866024131637e-02
2.265936755000000247e+00 1.457684866024194607e-02
2.276227044999999727e+00 1.360505874955915059e-02
2.286517335000000095e+00 1.263326883887580868e-02
2.296807625000000019e+00 1.166147892819406097e-02
2.307097914999999944e+00 1.360505874955856426e-02
2.317388205000000312e+00 2.429474776706991301e-02
2.327678494999999792e+00 1.554863857092474329e-02
2.337968785000000160e+00 2.137937803502152137e-02
2.348259074999999640e+00 5.830739464096778950e-03
2.358549365000000009e+00 1.749221839228957964e-02
2.368839654999999933e+00 2.332295785638812194e-02
2.379129944999999857e+00 2.137937803502059850e-02
2.389420235000000226e+00 2.526653767775270676e-02
2.399710524999999706e+00 1.943579821365593041e-02
2.410000815000000074e+00 2.429474776706886177e-02
2.420291104999999998e+00 2.818190740980231618e-02
2.430581394999999922e+00 1.554863857092407195e-02
2.440871685000000291e+00 2.137937803502152137e-02
2.451161974999999771e+00 1.457684866024194607e-02
2.461452265000000139e+00 1.846400830297313320e-02
2.471742554999999619e+00 1.652042848160753877e-02
2.482032844999999988e+00 2.137937803502059850e-02
2.492323134999999912e+00 1.749221839229108885e-02
2.502613424999999836e+00 2.429474776706886177e-02
2.512903715000000204e+00 2.332295785638711580e-02
2.523194004999999684e+00 1.943579821365593041e-02
2.533484295000000053e+00 2.332295785638610966e-02
2.543774584999999977e+00 1.749221839229108885e-02
2.554064874999999901e+00 2.235116794570335408e-02
2.564355165000000270e+00 2.040758812433872763e-02
2.574645454999999750e+00 2.623832758843550397e-02
2.584935745000000118e+00 1.457684866024194607e-02
2.595226034999999598e+00 1.554863857092474329e-02
2.605516324999999966e+00 1.749221839228957964e-02
2.615806614999999891e+00 2.137937803502244771e-02
2.626096904999999815e+00 1.360505874955856426e-02
2.636387195000000183e+00 1.457684866024194607e-02
2.646677484999999663e+00 1.360505874955915059e-02
2.656967775000000032e+00 1.554863857092407195e-02
2.667258064999999956e+00 1.749221839229108885e-02
2.677548354999999880e+00 1.749221839228957964e-02
2.687838645000000248e+00 1.846400830297313320e-02
2.698128934999999728e+00 1.360505874955915059e-02
2.708419225000000097e+00 2.429474776706991301e-02
2.718709514999999577e+00 1.943579821365593041e-02
2.728999804999999945e+00 1.846400830297233522e-02
2.739290094999999869e+00 1.652042848160825347e-02
2.749580384999999794e+00 9.717899106827545402e-03
2.759870675000000162e+00 1.554863857092474329e-02
2.770160964999999642e+00 1.846400830297313320e-02
2.780451255000000010e+00 1.846400830297233522e-02
2.790741544999999935e+00 1.457684866024257578e-02
2.801031834999999859e+00 2.137937803502059850e-02
2.811322125000000227e+00 1.360505874955915059e-02
2.821612414999999707e+00 1.943579821365593041e-02
2.831902705000000076e+00 1.554863857092474329e-02
2.842192994999999556e+00 2.721011749911830119e-02
2.852483284999999924e+00 1.943579821365509080e-02
2.862773574999999848e+00 1.943579821365676655e-02
2.873063864999999772e+00 2.429474776706886177e-02
2.883354155000000141e+00 1.943579821365593041e-02
2.893644444999999621e+00 1.943579821365593041e-02
2.903934734999999989e+00 2.332295785638610966e-02
2.914225024999999913e+00 1.457684866024257578e-02
2.924515314999999838e+00 2.721011749911712851e-02
2.934805605000000206e+00 2.526653767775270676e-02
2.945095894999999686e+00 1.943579821365593041e-02
2.955386185000000054e+00 2.915369732048389215e-02
2.965676474999999535e+00 2.137937803502152137e-02
2.975966764999999903e+00 2.429474776706886177e-02
2.986257054999999827e+00 2.235116794570528309e-02
2.996547344999999751e+00 3.401264687389640717e-02
3.006837635000000120e+00 2.040758812433872763e-02
3.017127924999999600e+00 3.206906705253228379e-02
3.027418214999999968e+00 2.818190740979988410e-02
3.037708504999999892e+00 2.526653767775379963e-02
3.047998794999999816e+00 2.721011749911712851e-02
3.058289085000000185e+00 2.235116794570431858e-02
3.068579374999999665e+00 3.789980651662906708e-02
3.078869665000000033e+00 3.789980651662906708e-02
3.089159954999999513e+00 3.012548723116668936e-02
3.099450244999999882e+00 2.721011749911712851e-02
3.109740534999999806e+00 2.332295785638812194e-02
3.120030824999999730e+00 4.761770562345496449e-02
3.130321115000000098e+00 2.235116794570431858e-02
3.140611404999999579e+00 3.109727714184948658e-02
3.150901694999999947e+00 3.692801660594467045e-02
3.161191984999999871e+00 4.373054598072773080e-02
3.171482274999999795e+00 2.429474776706886177e-02
3.181772564999999720e+00 4.470233589141056618e-02
3.192062854999999644e+00 3.692801660594467045e-02
3.202353145000000012e+00 3.498443678457915929e-02
3.212643434999999936e+00 1.039815204430637047e-01
3.222933724999999860e+00 4.761770562345496449e-02
3.233224014999999785e+00 4.178696615936205311e-02
3.243514304999999709e+00 1.593735453519717349e-01
3.253804595000000077e+00 3.887159642731018161e-02
3.264094885000000001e+00 3.692801660594786234e-02
3.274385174999999926e+00 3.304085696321365506e-02
3.284675464999999850e+00 1.039815204430637047e-01
3.294965754999999774e+00 4.470233589140670816e-02
3.305256044999999698e+00 4.761770562345907926e-02
3.315546334999999623e+00 4.956128544482047565e-02
3.325836624999999991e+00 3.692801660594467045e-02
3.336126914999999915e+00 5.927918455165314543e-02
3.346417204999999839e+00 4.470233589140670816e-02
3.356707494999999764e+00 4.178696615936205311e-02
3.366997784999999688e+00 5.539202490891700914e-02
3.377288075000000056e+00 5.150486526618598682e-02
3.387578364999999980e+00 5.053307535550759927e-02
3.397868654999999904e+00 4.178696615935844488e-02
3.408158944999999829e+00 4.567412580209340156e-02
3.418449234999999753e+00 1.185583691032960491e-01
3.428739524999999677e+00 4.956128544482476389e-02
3.439029814999999601e+00 5.150486526618598682e-02
3.449320104999999970e+00 4.373054598072395605e-02
3.459610394999999894e+00 5.150486526619043465e-02
3.469900684999999818e+00 4.373054598072395605e-02
3.480190974999999742e+00 5.830739464097030311e-02
3.490481264999999667e+00 5.442023499823425703e-02
3.500771555000000035e+00 5.539202490891700914e-02
3.511061844999999959e+00 4.275875607004489543e-02
3.521352134999999883e+00 5.830739464096526548e-02
3.531642424999999808e+00 5.636381481960463236e-02
3.541932714999999732e+00 5.539202490891700914e-02
3.552223004999999656e+00 3.789980651663069772e-02
3.562513294999999580e+00 5.150486526618598682e-02
3.572803584999999948e+00 6.413813410506180590e-02
3.583093874999999873e+00 5.247665517687327003e-02
3.593384164999999797e+00 4.956128544482047565e-02
3.603674454999999721e+00 5.442023499823894772e-02
3.613964744999999645e+00 1.224455287460270714e-01
3.624255035000000014e+00 5.247665517686874587e-02
3.634545324999999938e+00 6.025097446233598081e-02
3.644835614999999862e+00 5.830739464096526548e-02
3.655125904999999786e+00 4.567412580209340156e-02
3.665416194999999711e+00 4.373054598072395605e-02
3.675706484999999635e+00 3.595622669526502002e-02
3.685996774999999559e+00 6.122276437301353569e-02
3.696287064999999927e+00 3.401264687389640717e-02
3.706577354999999852e+00 5.830739464097030311e-02
3.716867644999999776e+00 6.025097446233077664e-02
3.727157934999999700e+00 4.956128544482476389e-02
3.737448224999999624e+00 5.344844508755149798e-02
3.747738514999999992e+00 4.567412580208946721e-02
3.758028804999999917e+00 6.122276437301881619e-02
3.768319094999999841e+00 4.761770562345496449e-02
3.778609384999999765e+00 6.122276437301881619e-02
3.788899674999999689e+00 4.858949553413772354e-02
3.799189965000000058e+00 5.636381481959976819e-02
3.809480254999999982e+00 6.316634419438449388e-02
3.819770544999999906e+00 6.413813410506180590e-02
3.830060834999999830e+00 5.150486526619043465e-02
3.840351124999999755e+00 4.858949553413772354e-02
3.850641414999999679e+00 5.442023499823894772e-02
3.860931704999999603e+00 5.636381481959976819e-02
3.871221994999999971e+00 6.316634419437903991e-02
3.881512284999999896e+00 4.858949553414192157e-02
3.891802574999999820e+00 4.470233589140670816e-02
3.902092864999999744e+00 4.470233589141056618e-02
3.912383154999999668e+00 5.442023499823425703e-02
3.922673445000000036e+00 5.636381481959976819e-02
3.932963734999999961e+00 5.636381481960463236e-02
3.943254024999999885e+00 5.927918455164802453e-02
3.953544314999999809e+00 5.247665517687327003e-02
3.963834604999999733e+00 4.761770562345496449e-02
3.974124894999999658e+00 5.733560473028746773e-02
3.984415184999999582e+00 5.442023499823425703e-02
3.994705474999999950e+00 4.178696615935844488e-02
4.004995765000000318e+00 5.830739464097030311e-02
4.015286054999999799e+00 4.275875607004119699e-02
4.025576344999999279e+00 6.025097446233598081e-02
4.035866634999999647e+00 4.956128544482047565e-02
4.046156925000000015e+00 6.705350383711006224e-02
4.056447215000000384e+00 6.413813410506734314e-02
4.066737504999999864e+00 5.539202490891700914e-02
4.077027794999999344e+00 5.830739464097030311e-02
4.087318084999999712e+00 5.344844508755149798e-02
4.097608375000000080e+00 6.122276437301881619e-02
4.107898664999999561e+00 4.567412580208946721e-02
4.118188954999999929e+00 5.636381481959976819e-02
4.128479244999999409e+00 5.927918455165314543e-02
4.138769534999999777e+00 5.830739464096526548e-02
4.149059825000000146e+00 5.927918455165314543e-02
4.159350114999999626e+00 6.413813410506180590e-02
4.169640404999999994e+00 6.413813410506180590e-02
4.179930694999999474e+00 5.442023499823894772e-02
4.190220984999999843e+00 8.260214240803413766e-02
4.200511275000000211e+00 6.219455428370165156e-02
4.210801564999999691e+00 6.802529374779281435e-02
4.221091854999999171e+00 6.413813410506734314e-02
4.231382144999999539e+00 5.830739464096526548e-02
4.241672434999999908e+00 6.899708365847556646e-02
4.251962725000000276e+00 5.053307535550759927e-02
4.262253014999999756e+00 4.567412580208946721e-02
4.272543304999999236e+00 7.288424330121287542e-02
4.282833594999999605e+00 5.636381481959976819e-02
4.293123884999999973e+00 5.442023499823425703e-02
4.303414175000000341e+00 5.830739464097030311e-02
4.313704464999999821e+00 7.191245339052383667e-02
4.323994754999999302e+00 7.871498276530991545e-02
4.334285044999999670e+00 7.677140294393761111e-02
4.344575335000000038e+00 4.567412580209340156e-02
4.354865624999999518e+00 6.996887356915831857e-02
4.365155914999999887e+00 6.219455428369628780e-02
4.375446204999999367e+00 7.094066347984720466e-02
4.385736494999999735e+00 6.510992401574455801e-02
4.396026785000000103e+00 7.774319285462706619e-02
4.406317074999999583e+00 7.482782312257209301e-02
4.416607364999999952e+00 6.996887356915831857e-02
4.426897654999999432e+00 7.871498276530991545e-02
4.437187944999999800e+00 7.871498276530311533e-02
4.447478235000000168e+00 7.094066347984720466e-02
4.457768524999999649e+00 6.219455428369628780e-02
4.468058814999999129e+00 7.385603321189572468e-02
4.478349104999999497e+00 7.871498276530311533e-02
4.488639394999999865e+00 6.413813410506180590e-02
4.498929685000000234e+00 7.677140294394423081e-02
4.509219974999999714e+00 8.454572222939965576e-02
4.519510264999999194e+00 6.025097446233598081e-02
4.529800554999999562e+00 7.677140294393761111e-02
4.540090844999999931e+00 7.191245339052383667e-02
4.550381135000000299e+00 8.260214240804127084e-02
4.560671424999999779e+00 8.843288187213065032e-02
4.570961714999999259e+00 7.191245339053004004e-02
4.581252004999999627e+00 6.802529374779281435e-02
4.591542294999999996e+00 6.510992401575017852e-02
4.601832584999999476e+00 9.329183142554443864e-02
4.612122874999999844e+00 6.899708365847556646e-02
4.622413164999999324e+00 7.968677267599275083e-02
4.632703454999999693e+00 7.871498276530311533e-02
4.642993745000000061e+00 7.871498276530991545e-02
4.653284034999999541e+00 7.094066347984108456e-02
4.663574324999999909e+00 8.065856258666861955e-02
4.673864614999999390e+00 9.426362133623532313e-02
4.684154904999999758e+00 8.648930205076514610e-02
4.694445195000000126e+00 8.648930205077262623e-02
4.704735484999999606e+00 8.357393231871688977e-02
4.715025774999999086e+00 7.385603321189572468e-02
4.725316064999999455e+00 7.871498276530311533e-02
4.735606354999999823e+00 8.454572222939965576e-02
4.745896645000000191e+00 8.454572222940694159e-02
4.756186934999999671e+00 8.843288187213065032e-02
4.766477224999999152e+00 8.551751214008979085e-02
4.776767514999999520e+00 8.065856258666861955e-02
4.787057804999999888e+00 9.329183142554443864e-02
4.797348095000000257e+00 8.648930205077262623e-02
4.807638384999999737e+00 6.705350383711006224e-02
4.817928674999999217e+00 5.442023499823894772e-02
4.828218964999999585e+00 6.608171392642731012e-02
4.838509254999999953e+00 8.940467178282113236e-02
4.848799544999999434e+00 7.482782312257209301e-02
4.859089834999999802e+00 8.648930205076514610e-02
4.869380124999999282e+00 7.579961303326139543e-02
4.879670414999999650e+00 7.968677267598586744e-02
4.889960705000000019e+00 9.134825160418680312e-02
4.900250994999999499e+00 6.608171392642731012e-02
4.910541284999999867e+00 7.774319285462036322e-02
4.920831574999999347e+00 7.482782312257856006e-02
4.931121864999999715e+00 9.426362133622719075e-02
4.941412155000000084e+00 7.677140294394423081e-02
4.951702444999999564e+00 7.871498276530311533e-02
4.961992734999999044e+00 6.219455428370165156e-02
4.972283024999999412e+00 9.134825160417893442e-02
4.982573314999999781e+00 7.774319285462036322e-02
4.992863605000000149e+00 8.648930205077262623e-02
5.003153894999999629e+00 8.163035249735137167e-02
5.013444184999999109e+00 1.010661507110151985e-01
5.023734474999999478e+00 8.163035249735137167e-02
5.034024764999999846e+00 8.454572222939965576e-02
5.044315055000000214e+00 8.746109196145546161e-02
5.054605344999999694e+00 8.260214240803413766e-02
5.064895634999999174e+00 9.912257088964952778e-02
5.075185924999999543e+00 7.774319285462036322e-02
5.085476214999999911e+00 9.134825160418680312e-02
5.095766504999999391e+00 7.774319285462036322e-02
5.106056794999999759e+00 8.746109196144791209e-02
5.116347084999999240e+00 9.134825160418680312e-02
5.126637374999999608e+00 8.357393231871688977e-02
5.136927664999999976e+00 9.232004151486963850e-02
5.147217954999999456e+00 9.523541124690992898e-02
5.157508244999998936e+00 7.385603321189572468e-02
5.167798534999999305e+00 8.260214240803413766e-02
5.178088824999999673e+00 1.030097305323719736e-01
5.188379115000000041e+00 9.232004151486963850e-02
5.198669404999999522e+00 9.620720115759269497e-02
5.208959694999999002e+00 9.426362133623532313e-02
5.219249984999999370e+00 9.620720115759269497e-02
5.229540274999999738e+00 8.648930205077262623e-02
5.239830564999999218e+00 9.232004151486167265e-02
5.250120854999999587e+00 9.620720115759269497e-02
5.260411144999999067e+00 8.357393231872410622e-02
5.270701434999999435e+00 7.677140294393761111e-02
5.280991724999999803e+00 8.260214240804127084e-02
5.291282014999999284e+00 1.059251002644202300e-01
5.301572304999999652e+00 8.940467178281341631e-02
5.311862594999999132e+00 9.232004151486963850e-02
5.322152884999999500e+00 1.020379406216892354e-01
5.332443174999999869e+00 1.166147892819406062e-01
5.342733464999999349e+00 9.523541124690992898e-02
5.353023754999998829e+00 9.426362133623532313e-02
5.363314044999999197e+00 9.426362133622719075e-02
5.373604334999999566e+00 1.214737388353443193e-01
5.383894624999999934e+00 1.030097305323808693e-01
5.394184914999999414e+00 7.871498276530311533e-02
5.404475204999998894e+00 8.648930205077262623e-02
5.414765494999999262e+00 9.037646169349616843e-02
5.425055784999999631e+00 6.413813410506180590e-02
5.435346074999999999e+00 1.127276296392092647e-01
5.445636364999999479e+00 8.940467178281341631e-02
5.455926654999998959e+00 8.551751214008979085e-02
5.466216944999999328e+00 9.912257088964095131e-02
5.476507234999999696e+00 1.185583691033062909e-01
5.486797524999999176e+00 1.127276296391995364e-01
5.497087814999999544e+00 1.068968901751029960e-01
5.507378104999999024e+00 1.098122599071607308e-01
5.517668394999999393e+00 1.088404699964685141e-01
5.527958684999999761e+00 1.068968901751122247e-01
5.538248974999999241e+00 1.146712094605650406e-01
5.548539264999999610e+00 1.039815204430547396e-01
5.558829554999999090e+00 2.876498135621201602e-01
5.569119844999999458e+00 1.049533103537374917e-01
5.579410134999999826e+00 1.243891085674033031e-01
5.589700424999999306e+00 9.912257088964095131e-02
5.599990714999998787e+00 9.426362133623532313e-02
5.610281004999999155e+00 9.523541124690992898e-02
5.620571294999999523e+00 1.088404699964685141e-01
5.630861584999999891e+00 1.156429993712577708e-01
5.641151874999999372e+00 1.107840498178340183e-01
5.651442164999998852e+00 1.049533103537465401e-01
5.661732454999999220e+00 9.426362133622719075e-02
5.672022744999999588e+00 1.117558397285167704e-01
5.682313034999999957e+00 2.682140153484633971e-01
5.692603324999999437e+00 1.088404699964685141e-01
5.702893614999998917e+00 9.815078097896669240e-02
5.713183904999999285e+00 1.098122599071512523e-01
5.723474194999999654e+00 1.078686800857950601e-01
5.733764484999999134e+00 9.815078097895821307e-02
5.744054774999999502e+00 8.843288187213065032e-02
5.754345064999998982e+00 1.030097305323808693e-01
5.764635354999999350e+00 1.039815204430547396e-01
5.774925644999999719e+00 1.068968901751122247e-01
5.785215934999999199e+00 1.088404699964685141e-01
5.795506224999999567e+00 9.232004151486167265e-02
5.805796514999999047e+00 1.273044782994518509e-01
5.816086804999999416e+00 1.292480581208063362e-01
5.826377094999999784e+00 1.195301590139891262e-01
5.836667384999999264e+00 1.146712094605650406e-01
5.846957674999998744e+00 1.117558397285264293e-01
5.857247964999999112e+00 9.815078097895821307e-02
5.867538254999999481e+00 1.107840498178340183e-01
5.877828544999999849e+00 1.175865791926234555e-01
5.888118834999999329e+00 1.166147892819305310e-01
5.898409124999998809e+00 1.078686800857950601e-01
5.908699414999999178e+00 1.234173186567098374e-01
5.918989704999999546e+00 1.098122599071512523e-01
5.929279994999999914e+00 1.020379406216980339e-01
5.939570284999999394e+00 9.912257088964095131e-02
5.949860574999998875e+00 1.214737388353547970e-01
5.960150864999999243e+00 9.232004151486167265e-02
5.970441154999999611e+00 1.127276296392092647e-01
5.980731444999999091e+00 1.107840498178340183e-01
5.991021734999999460e+00 1.253608984780753555e-01
6.001312024999998940e+00 1.117558397285264293e-01
6.011602314999999308e+00 1.078686800857857481e-01
6.021892604999999676e+00 1.214737388353547970e-01
6.032182894999999156e+00 1.243891085673925756e-01
6.042473184999999525e+00 1.224455287460270714e-01
6.052763474999999005e+00 1.224455287460376324e-01
6.063053764999999373e+00 1.010661507110064694e-01
6.073344054999999742e+00 1.341070076742316985e-01
6.083634344999999222e+00 1.156429993712477927e-01
6.093924634999998702e+00 1.175865791926234555e-01
6.104214924999999070e+00 1.205019489246615533e-01
6.114505214999999438e+00 1.360505874955856287e-01
6.124795504999999807e+00 1.263326883887689878e-01
6.135085794999999287e+00 1.195301590139788150e-01
6.145376084999998767e+00 1.214737388353547970e-01
6.155666374999999135e+00 1.311916379421718681e-01
6.165956664999999504e+00 1.020379406216892354e-01
6.176246954999999872e+00 1.302198480315003570e-01
6.186537244999999352e+00 1.243891085673925756e-01
6.196827534999998832e+00 1.292480581208175217e-01
6.207117824999999200e+00 1.166147892819305310e-01
6.217408114999999569e+00 1.117558397285264293e-01
6.227698404999999049e+00 1.350787975849028766e-01
6.237988694999999417e+00 1.341070076742201245e-01
6.248278984999998897e+00 1.554863857092541324e-01
6.258569274999999266e+00 1.311916379421718681e-01
6.268859564999999634e+00 1.175865791926234555e-01
6.279149854999999114e+00 1.127276296391995364e-01
6.289440144999999482e+00 1.243891085673925756e-01
6.299730434999998963e+00 1.214737388353547970e-01
6.310020724999999331e+00 1.292480581208063362e-01
6.320311014999999699e+00 1.370223774062802047e-01
6.330601304999999179e+00 1.379941673169511329e-01
6.340891594999998659e+00 1.389659572276458754e-01
6.351181884999999028e+00 1.214737388353443193e-01
6.361472174999999396e+00 1.311916379421718681e-01
6.371762464999999764e+00 1.214737388353547970e-01
6.382052754999999244e+00 1.166147892819305310e-01
6.392343044999998725e+00 1.341070076742316985e-01
6.402633334999999093e+00 1.243891085673925756e-01
6.412923624999999461e+00 1.360505874955856287e-01
6.423213914999999830e+00 1.982451417792990556e-01
6.433504204999999310e+00 1.943579821365508942e-01
6.443794494999998790e+00 2.089348307968102725e-01
6.454084784999999158e+00 1.856118729404060974e-01
6.464375074999999526e+00 1.302198480314891160e-01
6.474665364999999895e+00 1.321634278528660278e-01
6.484955654999999375e+00 1.399377471383166371e-01
6.495245944999998855e+00 1.389659572276458754e-01
6.505536234999999223e+00 1.253608984780753555e-01
6.515826524999999592e+00 1.350787975849145339e-01
6.526116814999999072e+00 1.856118729404060974e-01
6.536407104999999440e+00 1.593735453519717349e-01
6.546697394999998920e+00 1.370223774062802047e-01
6.556987684999999288e+00 1.515992260665097180e-01
6.567277974999999657e+00 1.545145957985712970e-01
6.577568264999999137e+00 1.467402765130959297e-01
6.587858554999999505e+00 1.467402765130959297e-01
6.598148844999998985e+00 1.331352177635488632e-01
6.608439134999999354e+00 1.613171251733372391e-01
6.618729424999999722e+00 1.477120664237914494e-01
6.629019714999999202e+00 2.021323014220129388e-01
6.639310004999998682e+00 1.506274361558399555e-01
6.649600294999999051e+00 1.428531168703649212e-01
6.659890584999999419e+00 1.457684866024131776e-01
6.670180874999999787e+00 1.506274361558399555e-01
6.680471164999999267e+00 1.321634278528546202e-01
6.690761454999998747e+00 1.496556462451571201e-01
6.701051744999999116e+00 1.399377471383166371e-01
6.711342034999999484e+00 1.535428058878752222e-01
6.721632324999999852e+00 1.525710159772056262e-01
6.731922614999999332e+00 1.574299655306062307e-01
6.742212904999998813e+00 1.515992260665227909e-01
6.752503194999999181e+00 1.486838563344614339e-01
6.762793484999999549e+00 1.447966966917429155e-01
6.773083774999999029e+00 1.496556462451441860e-01
6.783374064999999398e+00 1.593735453519717349e-01
6.793664354999998878e+00 1.758939738335937308e-01
6.803954644999999246e+00 1.545145957985579743e-01
6.814244934999999614e+00 1.486838563344742847e-01
6.824535224999999095e+00 1.846400830297233453e-01
6.834825514999999463e+00 1.506274361558269381e-01
6.845115804999998943e+00 1.681196545481310478e-01
6.855406094999999311e+00 1.515992260665097180e-01
6.865696384999999680e+00 1.584017554413026663e-01
6.875986674999999160e+00 1.545145957985579743e-01
6.886276964999998640e+00 1.613171251733511724e-01
6.896567254999999008e+00 1.515992260665097180e-01
6.906857544999999377e+00 1.720068141908475401e-01
6.917147834999999745e+00 1.574299655306198309e-01
6.927438124999999225e+00 1.613171251733372391e-01
6.937728414999998705e+00 1.467402765131086140e-01
6.948018704999999073e+00 1.438249067810476733e-01
6.958308994999999442e+00 1.622889150840200190e-01
6.968599284999999810e+00 1.438249067810600801e-01
6.978889574999999290e+00 1.671478646374337795e-01
6.989179864999998770e+00 1.700632343694967186e-01
6.999470154999999139e+00 1.496556462451441860e-01
7.009760444999999507e+00 1.564581756199369955e-01
7.020050734999998987e+00 1.593735453519717349e-01
7.030341024999999355e+00 1.652042848160682753e-01
7.040631314999998835e+00 1.613171251733511724e-01
7.050921604999999204e+00 1.652042848160682753e-01
7.061211894999999572e+00 1.826965032083736062e-01
7.071502184999999052e+00 1.758939738335785763e-01
7.081792474999999421e+00 1.700632343694820636e-01
7.092082764999998901e+00 1.875554527617878109e-01
7.102373054999999269e+00 1.652042848160682753e-01
7.112663344999999637e+00 1.700632343694967186e-01
7.122953634999999117e+00 1.817247132976750890e-01
