# column2  
#           x                    probability
3.628753154800000402e+01 2.852391243946593088e-02
3.633731433999999894e+01 2.310035162350784418e-02
3.638709713200000095e+01 3.013089342196675208e-02
3.643687992400000297e+01 2.912653030790119876e-02
3.648666271599999789e+01 2.932740293071849427e-02
3.653644550799999990e+01 3.033176604477986690e-02
3.658622830000000192e+01 3.254136489572409530e-02
3.663601109200000394e+01 2.751954932540023185e-02
3.668579388399999885e+01 3.334485538697654072e-02
3.673557667600000087e+01 3.073351129040608962e-02
3.678535946800000289e+01 2.832303981664874640e-02
3.683514225999999780e+01 2.751954932540023185e-02
3.688492505199999982e+01 2.611344096570452147e-02
3.693470784400000184e+01 2.209598850944228740e-02
3.698449063600000386e+01 2.832303981665279177e-02
3.703427342799999877e+01 2.731867670258318961e-02
3.708405622000000079e+01 3.053263866759297826e-02
3.713383901200000281e+01 2.912653030790119876e-02
3.718362180399999772e+01 3.033176604478419330e-02
3.723340459599999974e+01 2.510907785163896122e-02
3.728318738800000176e+01 2.932740293071430665e-02
3.733297018000000378e+01 3.113525653603676016e-02
3.738275297199999869e+01 3.133612915884542716e-02
3.743253576400000071e+01 2.631431358851763283e-02
3.748231855600000273e+01 2.571169572007829529e-02
3.753210134799999764e+01 2.591256834289510508e-02
3.758188413999999966e+01 3.314398276416342937e-02
3.763166693200000168e+01 3.294311014135031801e-02
3.768144972400000370e+01 3.213961965010245919e-02
3.773123251599999861e+01 3.073351129040608962e-02
3.778101530800000063e+01 2.832303981664874640e-02
3.783079810000000265e+01 2.751954932539630097e-02
3.788058089199999756e+01 2.691693145696081105e-02
3.793036368399999958e+01 2.812216719383563851e-02
3.798014647600000160e+01 2.792129457102252715e-02
3.802992926800000362e+01 2.671605883414767194e-02
3.807971205999999853e+01 2.812216719383563851e-02
3.812949485200000055e+01 2.731867670258318961e-02
3.817927764400000257e+01 3.033176604477986690e-02
3.822906043599999748e+01 2.551082309726882685e-02
3.827884322799999950e+01 2.972914817634053283e-02
3.832862602000000152e+01 3.334485538697654072e-02
3.837840881200000354e+01 3.093438391322361758e-02
3.842819160399999845e+01 3.113525653603231233e-02
3.847797439600000047e+01 3.213961965009787258e-02
3.852775718800000249e+01 2.772042194820941233e-02
3.857753997999999740e+01 3.033176604478419330e-02
3.862732277199999942e+01 3.434921850104209751e-02
3.867710556400000144e+01 2.852391243946186122e-02
3.872688835600000345e+01 3.133612915884989580e-02
3.877667114799999837e+01 2.792129457102252715e-02
3.882645394000000039e+01 2.932740293071430665e-02
3.887623673200000241e+01 3.073351129040608962e-02
3.892601952399999732e+01 2.952827555353163339e-02
3.897580231599999934e+01 3.053263866759297826e-02
3.902558510800000136e+01 3.133612915884542716e-02
3.907536790000000337e+01 3.013089342197105419e-02
3.912515069199999829e+01 2.711780407977008173e-02
3.917493348400000031e+01 2.993002079915364419e-02
3.922471627600000232e+01 2.993002079915364419e-02
3.927449906799999724e+01 2.812216719383964919e-02
3.932428185999999926e+01 2.892565768508808394e-02
3.937406465200000127e+01 2.952827555352741801e-02
3.942384744400000329e+01 2.912653030790119876e-02
3.947363023600000531e+01 2.932740293071849427e-02
3.952341302800000022e+01 2.912653030790119876e-02
3.957319582000000224e+01 2.812216719383563851e-02
3.962297861200000426e+01 2.832303981664874640e-02
3.967276140399999917e+01 3.274223751854187653e-02
3.972254419600000119e+01 2.651518621133074419e-02
3.977232698800000321e+01 2.551082309726518393e-02
3.982210978000000523e+01 3.033176604478419330e-02
3.987189257200000014e+01 3.615707210636010666e-02
3.992167536400000216e+01 3.113525653603231233e-02
3.997145815600000418e+01 2.370296949194717825e-02
4.002124094799999909e+01 2.993002079915791508e-02
4.007102374000000111e+01 2.530995047445207605e-02
4.012080653200000313e+01 2.952827555352741801e-02
4.017058932400000515e+01 2.691693145696081105e-02
4.022037211600000006e+01 2.772042194820941233e-02
4.027015490800000208e+01 2.832303981664874640e-02
4.031993770000000410e+01 2.932740293071430665e-02
4.036972049199999901e+01 2.450645998320312782e-02
4.041950328400000103e+01 2.591256834289141012e-02
4.046928607600000305e+01 2.691693145695696690e-02
4.051906886800000507e+01 2.551082309726882685e-02
4.056885165999999998e+01 2.691693145695696690e-02
4.061863445200000200e+01 2.631431358851763283e-02
4.066841724400000402e+01 2.772042194820941233e-02
4.071820003599999893e+01 2.812216719383964919e-02
4.076798282800000095e+01 2.510907785163896122e-02
4.081776562000000297e+01 2.611344096570452147e-02
4.086754841200000499e+01 2.571169572008196597e-02
4.091733120399999990e+01 2.912653030790119876e-02
4.096711399600000192e+01 2.229686113225539876e-02
4.101689678800000394e+01 2.410471473757340444e-02
4.106667957999999885e+01 2.651518621133452935e-02
4.111646237200000087e+01 2.792129457102252715e-02
4.116624516400000289e+01 2.370296949194717825e-02
4.121602795600000491e+01 2.450645998320312782e-02
4.126581074799999982e+01 2.510907785163896122e-02
4.131559354000000184e+01 2.229686113225539876e-02
4.136537633200000386e+01 2.490820522882584986e-02
4.141515912399999877e+01 2.450645998320312782e-02
4.146494191600000079e+01 2.189511588662917257e-02
4.151472470800000281e+01 2.269860637788161800e-02
4.156450750000000482e+01 2.430558736038998524e-02
4.161429029199999974e+01 2.350209686913407037e-02
4.166407308400000176e+01 2.751954932539630097e-02
4.171385587600000378e+01 2.330122424632095901e-02
4.176363866799999869e+01 2.269860637788486193e-02
4.181342146000000071e+01 2.390384211476028961e-02
4.186320425200000273e+01 2.410471473757340444e-02
4.191298704400000474e+01 2.109162539537973863e-02
4.196276983599999966e+01 2.109162539537672715e-02
4.201255262800000168e+01 2.390384211476028961e-02
4.206233542000000369e+01 2.691693145695696690e-02
4.211211821199999861e+01 2.209598850944544113e-02
4.216190100400000063e+01 2.490820522882584986e-02
4.221168379600000264e+01 2.068988014975050790e-02
4.226146658800000466e+01 2.149337064100295333e-02
4.231124938000000668e+01 1.908289916724833710e-02
4.236103217200000159e+01 2.169424326381606469e-02
4.241081496400000361e+01 2.229686113225539876e-02
4.246059775599999853e+01 1.908289916724833710e-02
4.251038054800000054e+01 2.289947900069473283e-02
4.256016334000000256e+01 2.149337064100295333e-02
4.260994613200000458e+01 2.149337064100295333e-02
4.265972892400000660e+01 2.149337064100601685e-02
4.270951171600000151e+01 2.249773375506851011e-02
4.275929450800000353e+01 1.888202654443249875e-02
4.280907729999999844e+01 2.008726228131403960e-02
4.285886009200000046e+01 2.129249801818983850e-02
4.290864288400000248e+01 1.928377179005872147e-02
4.295842567600000450e+01 2.269860637788161800e-02
4.300820846800000652e+01 2.189511588663230202e-02
4.305799126000000143e+01 2.530995047445207605e-02
4.310777405200000345e+01 2.671605883414385554e-02
4.315755684399999836e+01 1.687330031630379298e-02
4.320733963600000038e+01 2.149337064100295333e-02
4.325712242800000240e+01 2.048900752693739308e-02
4.330690522000000442e+01 2.129249801818983850e-02
4.335668801200000644e+01 2.310035162351114363e-02
4.340647080400000135e+01 2.209598850944228740e-02
4.345625359600000337e+01 2.068988014975050790e-02
4.350603638799999828e+01 1.827940867599577371e-02
4.355581918000000030e+01 2.008726228131117036e-02
4.360560197200000232e+01 1.868115392161938740e-02
4.365538476400000434e+01 2.008726228131117036e-02
4.370516755600000636e+01 2.008726228131403960e-02
4.375495034800000127e+01 2.008726228131117036e-02
4.380473314000000329e+01 1.948464441287183629e-02
4.385451593199999820e+01 2.149337064100601685e-02
4.390429872400000022e+01 2.470733260601273851e-02
4.395408151600000224e+01 2.310035162350784418e-02
4.400386430800000426e+01 2.209598850944228740e-02
4.405364710000000628e+01 2.048900752694031782e-02
4.410342989200000119e+01 1.888202654443249875e-02
4.415321268400000321e+01 1.827940867599316468e-02
4.420299547599999812e+01 1.968551703568775443e-02
4.425277826800000014e+01 1.988638965849805901e-02
4.430256106000000216e+01 1.827940867599316468e-02
4.435234385200000418e+01 1.787766343036694197e-02
4.440212664400000619e+01 2.028813490412717871e-02
4.445190943600000111e+01 2.089075277256361579e-02
4.450169222800000313e+01 1.948464441287183629e-02
4.455147501999999804e+01 1.526631933379866794e-02
4.460125781200000006e+01 1.787766343036694197e-02
4.465104060400000208e+01 1.747591818474071579e-02
4.470082339600000410e+01 1.707417293911449307e-02
4.475060618800000611e+01 1.747591818474321032e-02
4.480038898000000103e+01 1.827940867599316468e-02
4.485017177200000305e+01 1.687330031630138519e-02
4.489995456399999796e+01 1.787766343036949201e-02
4.494973735599999998e+01 1.506544671098337604e-02
4.499952014800000200e+01 1.627068244786204765e-02
4.504930294000000401e+01 1.968551703568494418e-02
4.509908573200000603e+01 1.667242769349065040e-02
4.514886852400000095e+01 1.486457408817026642e-02
4.519865131600000296e+01 1.466370146535715333e-02
4.524843410799999788e+01 1.406108359691982460e-02
4.529821689999999990e+01 1.365933835129159481e-02
4.534799969200000191e+01 1.667242769348827036e-02
4.539778248400000393e+01 1.406108359691781926e-02
4.544756527600000595e+01 1.767679080755635290e-02
4.549734806800000086e+01 1.667242769348827036e-02
4.554713086000000288e+01 1.325759310566537209e-02
4.559691365199999780e+01 1.406108359691982460e-02
4.564669644399999981e+01 1.566806457942271358e-02
4.569647923600000183e+01 1.406108359691781926e-02
4.574626202800000385e+01 1.225322999159981531e-02
4.579604482000000587e+01 1.426195621973296544e-02
4.584582761200000078e+01 1.446282884254404197e-02
4.589561040400000280e+01 1.787766343036694197e-02
4.594539319599999772e+01 1.526631933379866794e-02
4.599517598799999973e+01 1.446282884254404197e-02
4.604495878000000175e+01 1.365933835129159481e-02
4.609474157200000377e+01 1.124886687753425506e-02
4.614452436400000579e+01 1.446282884254610802e-02
4.619430715600000070e+01 1.506544671098337604e-02
4.624408994800000272e+01 1.868115392161938740e-02
4.629387273999999763e+01 1.265497523722784387e-02
4.634365553199999965e+01 1.566806457942271358e-02
4.639343832400000167e+01 1.546719195660960222e-02
4.644322111600000369e+01 1.325759310566537209e-02
4.649300390800000571e+01 1.627068244786436871e-02
4.654278670000000062e+01 1.325759310566537209e-02
4.659256949200000264e+01 1.727504556192760790e-02
4.664235228399999755e+01 1.486457408817238798e-02
4.669213507599999957e+01 1.546719195660960222e-02
4.674191786800000159e+01 1.225322999159981531e-02
4.679170066000000361e+01 1.606980982504893629e-02
4.684148345200000563e+01 1.406108359691982460e-02
4.689126624400000054e+01 1.667242769348827036e-02
4.694104903600000256e+01 1.466370146535715333e-02
4.699083182800000458e+01 1.386021097410470616e-02
4.704061461999999949e+01 1.506544671098552710e-02
4.709039741200000151e+01 1.506544671098337604e-02
4.714018020400000353e+01 1.345846572847848345e-02
4.718996299600000555e+01 1.265497523722784387e-02
4.723974578800000046e+01 1.506544671098337604e-02
4.728952858000000248e+01 1.406108359691781926e-02
4.733931137200000450e+01 1.365933835129159481e-02
4.738909416399999941e+01 1.687330031630379298e-02
4.743887695600000143e+01 1.285584786003914765e-02
4.748865974800000345e+01 1.144973950034736641e-02
4.753844254000000547e+01 1.265497523722784387e-02
4.758822533200000038e+01 1.506544671098337604e-02
4.763800812400000240e+01 1.265497523722603802e-02
4.768779091600000442e+01 1.305672048285226074e-02
4.773757370799999933e+01 1.687330031630379298e-02
4.778735650000000135e+01 1.365933835129159481e-02
4.783713929200000337e+01 1.345846572847848345e-02
4.788692208400000538e+01 1.144973950034900052e-02
4.793670487600000030e+01 1.144973950034736641e-02
4.798648766800000232e+01 1.165061212316047951e-02
4.803627046000000433e+01 1.265497523722603802e-02
4.808605325199999925e+01 1.064624900909643887e-02
4.813583604400000127e+01 7.633159666898244565e-03
4.818561883600000328e+01 1.004363114065558518e-02
4.823540162800000530e+01 9.641885895030738104e-03
4.828518442000000022e+01 1.124886687753425506e-02
4.833496721200000223e+01 1.084712163190803234e-02
4.838475000400000425e+01 1.104799425472114370e-02
4.843453279599999917e+01 1.004363114065701980e-02
4.848431558800000118e+01 1.024450376346869654e-02
4.853409838000000320e+01 1.225322999159981531e-02
4.858388117200000522e+01 1.064624900909643887e-02
4.863366396400000014e+01 8.436650158150692594e-03
4.868344675600000215e+01 7.834032289711356789e-03
4.873322954800000417e+01 8.436650158150692594e-03
4.878301233999999909e+01 7.834032289712473951e-03
4.883279513200000110e+01 1.064624900909491925e-02
4.888257792400000312e+01 9.641885895029360734e-03
4.893236071600000514e+01 1.165061212316214137e-02
4.898214350800000005e+01 1.044537638628180790e-02
4.903192630000000207e+01 8.235777535337579502e-03
4.908170909200000409e+01 8.235777535337579502e-03
4.913149188399999900e+01 7.231414421273054012e-03
4.918127467600000102e+01 8.235777535337579502e-03
4.923105746800000304e+01 8.637522780963803951e-03
4.928084026000000506e+01 8.838395403778176451e-03
4.933062305199999997e+01 1.104799425472114370e-02
4.938040584400000199e+01 1.044537638628180790e-02
4.943018863600000401e+01 1.044537638628180790e-02
4.947997142799999892e+01 1.144973950034900052e-02
4.952975422000000094e+01 9.240140649403138021e-03
4.957953701200000296e+01 1.084712163190803234e-02
4.962931980400000498e+01 1.004363114065701980e-02
4.967910259599999989e+01 9.039268026590026664e-03
4.972888538800000191e+01 1.104799425472114370e-02
4.977866818000000393e+01 9.641885895029360734e-03
4.982845097199999884e+01 9.240140649404456410e-03
4.987823376400000086e+01 7.432287044085133208e-03
4.992801655600000288e+01 7.432287044085133208e-03
4.997779934800000490e+01 8.838395403778176451e-03
5.002758213999999981e+01 1.044537638628180790e-02
5.007736493200000183e+01 8.838395403776915307e-03
5.012714772400000385e+01 8.034904912524468146e-03
5.017693051599999876e+01 1.165061212316214137e-02
5.022671330800000078e+01 8.838395403776915307e-03
5.027649610000000280e+01 7.432287044085133208e-03
5.032627889200000482e+01 9.441013272217597257e-03
5.037606168399999973e+01 8.436650158150692594e-03
5.042584447600000175e+01 8.838395403776915307e-03
5.047562726800000377e+01 1.064624900909491925e-02
5.052541005999999868e+01 1.285584786004098298e-02
5.057519285200000070e+01 1.225322999159981531e-02
5.062497564400000272e+01 1.084712163190803234e-02
5.067475843600000474e+01 9.441013272217597257e-03
5.072454122799999965e+01 1.165061212316047951e-02
5.077432402000000167e+01 1.024450376346869654e-02
5.082410681200000369e+01 1.205235736878670222e-02
5.087388960399999860e+01 1.144973950034900052e-02
5.092367239600000062e+01 1.265497523722603802e-02
5.097345518800000264e+01 1.265497523722603802e-02
5.102323798000000465e+01 1.064624900909643887e-02
5.107302077199999957e+01 8.838395403776915307e-03
5.112280356400000159e+01 1.084712163190803234e-02
5.117258635600000360e+01 1.004363114065558518e-02
5.122236914799999852e+01 1.064624900909643887e-02
5.127215194000000054e+01 7.834032289711356789e-03
5.132193473200000255e+01 9.641885895029360734e-03
5.137171752400000457e+01 1.225322999159981531e-02
5.142150031600000659e+01 6.026178684394211532e-03
5.147128310800000150e+01 9.441013272216249377e-03
5.152106590000000352e+01 6.628796552832686047e-03
5.157084869199999844e+01 7.432287044086193992e-03
5.162063148400000046e+01 6.628796552832686047e-03
5.167041427600000247e+01 7.231414421272020984e-03
5.172019706800000449e+01 8.235777535337579502e-03
5.176997986000000651e+01 7.030541798459912298e-03
5.181976265200000142e+01 6.026178684393351109e-03
5.186954544400000344e+01 6.628796552832686047e-03
5.191932823599999836e+01 5.624433438767930706e-03
5.196911102800000037e+01 4.820942947514680367e-03
5.201889382000000239e+01 7.834032289711356789e-03
5.206867661200000441e+01 5.825306061580239753e-03
5.211845940400000643e+01 7.231414421273054012e-03
5.216824219600000134e+01 6.227051307206462466e-03
5.221802498800000336e+01 6.628796552832686047e-03
5.226780777999999827e+01 7.834032289712473951e-03
5.231759057200000029e+01 4.620070324701569010e-03
5.236737336400000231e+01 6.829669175645797403e-03
5.241715615600000433e+01 3.816579833449122282e-03
5.246693894800000635e+01 5.021815570328509899e-03
5.251672174000000126e+01 5.222688193140903948e-03
5.256650453200000328e+01 5.825306061580239753e-03
5.261628732399999819e+01 3.816579833449666986e-03
5.266607011600000021e+01 3.213961965009786911e-03
5.271585290800000223e+01 2.410471473757340184e-03
5.276563570000000425e+01 3.615707210636010492e-03
5.281541849200000627e+01 2.812216719383965353e-03
5.286520128400000118e+01 2.008726228131117036e-03
5.291498407600000320e+01 2.209598850944228827e-03
5.296476686799999811e+01 1.807853605318263503e-03
5.301454966000000013e+01 1.406108359691781882e-03
5.306433245200000215e+01 2.008726228131117036e-03
5.311411524400000417e+01 1.205235736878670092e-03
5.316389803600000619e+01 1.205235736878842263e-03
5.321368082800000110e+01 1.606980982504893456e-03
5.326346362000000312e+01 1.205235736878670092e-03
5.331324641199999803e+01 7.432287044086193992e-03
5.336302920400000005e+01 8.034904912524467278e-04
5.341281199600000207e+01 4.017452456262233639e-04
5.346259478800000409e+01 1.205235736878670092e-03
5.351237758000000611e+01 1.205235736878842263e-03
5.356216037200000102e+01 1.586893720223582493e-02
5.361194316400000304e+01 6.026178684393350459e-04
5.366172595599999795e+01 4.017452456262807182e-04
5.371150874799999997e+01 6.026178684393350459e-04
5.376129154000000199e+01 0.000000000000000000e+00
5.381107433200000401e+01 3.013089342196675555e-03
5.386085712400000602e+01 1.586893720223809048e-02
5.391063991600000094e+01 0.000000000000000000e+00
5.396042270800000296e+01 6.026178684393350459e-04
5.401020549999999787e+01 6.026178684394211315e-04
5.405998829199999989e+01 6.829669175645797403e-03
5.410977108400000191e+01 3.615707210636010492e-03
5.415955387600000392e+01 1.687330031630138519e-02
5.420933666800000594e+01 1.205235736878842306e-02
5.425911946000000086e+01 0.000000000000000000e+00
5.430890225200000287e+01 5.825306061580239753e-03
5.435868504399999779e+01 0.000000000000000000e+00
5.440846783599999981e+01 1.606980982504893456e-03
5.445825062800000183e+01 1.165061212316047951e-02
5.450803342000000384e+01 0.000000000000000000e+00
5.455781621200000586e+01 1.406108359691982676e-03
5.460759900400000078e+01 8.235777535337579502e-03
5.465738179600000279e+01 0.000000000000000000e+00
5.470716458799999771e+01 1.486457408817238798e-02
5.475694737999999973e+01 1.707417293911449307e-02
5.480673017200000174e+01 7.030541798458909628e-03
5.485651296400000376e+01 0.000000000000000000e+00
5.490629575600000578e+01 0.000000000000000000e+00
5.495607854800000069e+01 2.008726228131117036e-03
5.500586134000000271e+01 3.374660063260277038e-02
5.505564413199999763e+01 0.000000000000000000e+00
5.510542692399999964e+01 0.000000000000000000e+00
5.515520971600000166e+01 0.000000000000000000e+00
5.520499250800000368e+01 1.446282884254404197e-02
5.525477530000000570e+01 5.825306061581070685e-03
5.530455809200000061e+01 3.515270899229454987e-02
5.535434088400000263e+01 0.000000000000000000e+00
5.540412367599999754e+01 2.410471473757684613e-02
5.545390646799999956e+01 8.034904912524467278e-04
5.550368926000000158e+01 1.084712163190803234e-02
5.555347205200000360e+01 0.000000000000000000e+00
5.560325484400000562e+01 6.628796552833632338e-03
5.565303763600000053e+01 0.000000000000000000e+00
5.570282042800000255e+01 0.000000000000000000e+00
5.575260321999999746e+01 1.928377179006147621e-02
5.580238601199999948e+01 0.000000000000000000e+00
5.585216880400000150e+01 0.000000000000000000e+00
5.590195159600000352e+01 1.807853605318005333e-02
5.595173438800000554e+01 1.526631933379866794e-02
5.600151718000000045e+01 0.000000000000000000e+00
5.605129997200000247e+01 0.000000000000000000e+00
5.610108276400000449e+01 1.004363114065558518e-03
5.615086555599999940e+01 6.227051307207351512e-03
5.620064834800000142e+01 1.064624900909491925e-02
5.625043114000000344e+01 0.000000000000000000e+00
5.630021393200000546e+01 0.000000000000000000e+00
5.634999672400000037e+01 0.000000000000000000e+00
5.639977951600000239e+01 7.231414421272020984e-03
5.644956230800000441e+01 2.048900752693739308e-02
5.649934509999999932e+01 0.000000000000000000e+00
5.654912789200000134e+01 1.406108359691781882e-03
5.659891068400000336e+01 1.064624900909491925e-02
5.664869347600000538e+01 5.825306061581070685e-03
5.669847626800000029e+01 0.000000000000000000e+00
5.674825906000000231e+01 0.000000000000000000e+00
5.679804185200000433e+01 0.000000000000000000e+00
5.684782464399999924e+01 0.000000000000000000e+00
5.689760743600000126e+01 2.008726228131117036e-03
5.694739022800000328e+01 7.633159666898244565e-03
5.699717302000000529e+01 0.000000000000000000e+00
5.704695581200000021e+01 0.000000000000000000e+00
5.709673860400000223e+01 9.240140649403138021e-03
