    0.8875946E+00001    0.2467119E+00002
    0.8774025E+00001    0.2501318E+00002
    0.8835180E+00001    0.2588592E+00002
    0.9389885E+00001    0.2527167E+00002
    0.7185904E+00001    0.4209261E+00002
    0.7433390E+00001    0.4294590E+00002
    0.7538384E+00001    0.4311350E+00002
    0.7969229E+00001    0.4271414E+00002
    0.6601580E+00001    0.4261025E+00002
    0.6652606E+00001    0.4344347E+00002
    0.6881831E+00001    0.4363115E+00002
    0.7282130E+00001    0.4321057E+00002
    0.7181704E+00001    0.4154294E+00002
    0.9212787E+00001    0.2481088E+00002
    0.5107781E+00001    0.5014170E+00002
    0.5399143E+00001    0.5124091E+00002
    0.4303553E+00001    0.5006164E+00002
    0.5967212E+00001    0.5101685E+00002
    0.4935783E+00001    0.4983846E+00002
    0.6395872E+00001    0.5051102E+00002
    0.5336117E+00001    0.4933258E+00002
    0.4800501E+00001    0.5074063E+00002
    0.3704428E+00001    0.4958107E+00002
    0.4912457E+00001    0.5074677E+00002
    0.3847138E+00001    0.4958745E+00002
    0.5297683E+00001    0.5050062E+00002
    0.4257771E+00001    0.4934165E+00002
    0.5487336E+00001    0.4996692E+00002
    0.4359678E+00001    0.4880723E+00002
    0.6286669E+00001    0.5134662E+00002
    0.5376052E+00001    0.5016974E+00002
    0.7018851E+00001    0.5143680E+00002
    0.6215632E+00001    0.5026213E+00002
    0.7154513E+00001    0.5116931E+00002
    0.6319920E+00001    0.4999452E+00002
    0.7139221E+00001    0.5061052E+00002
    0.6207692E+00001    0.4943445E+00002
    0.9272301E+00001    0.2533496E+00002
    0.9232868E+00001    0.2617336E+00002
    0.9877751E+00001    0.2559864E+00002
    0.9606900E+00001    0.2509920E+00002
    0.8190841E+00001    0.2427954E+00002
    0.8202599E+00001    0.2511888E+00002
    0.8916563E+00001    0.5203565E+00002
    0.8138936E+00001    0.2230102E+00002
    0.8916781E+00001    0.2184792E+00002
    0.7830572E+00001    0.2130613E+00002
    0.8645440E+00001    0.2209835E+00002
    0.6681347E+00001    0.2287010E+00002
    0.7535149E+00001    0.2232168E+00002
    0.6212813E+00001    0.4214218E+00002
    0.7417328E+00001    0.4068335E+00002
    0.6767996E+00001    0.4136554E+00002
    0.6327646E+00001    0.4171413E+00002
    0.6969199E+00001    0.4241679E+00002
    0.1004185E+00002    0.4637741E+00002
    0.8999994E+00001    0.4522224E+00002
    0.9039861E+00001    0.4725275E+00002
    0.7999986E+00001    0.4609653E+00002
    0.9984733E+00001    0.4652105E+00002
    0.8953206E+00001    0.4536620E+00002
    0.7978437E+00001    0.4429911E+00002
    0.4855859E+00001    0.1613709E+00002
    0.8821359E+00001    0.2453462E+00002
    0.6130273E+00001    0.1752517E+00002
    0.8541155E+00001    0.2404676E+00002
    0.7751228E+00001    0.3671915E+00002
    0.9897841E+00001    0.4109362E+00002
    0.8634357E+00001    0.4162012E+00002
    0.9660372E+00001    0.4140378E+00002
    0.8978053E+00001    0.4059826E+00002
    0.9657554E+00001    0.3968349E+00002
    0.8572991E+00001    0.4021658E+00002
    0.9540668E+00001    0.4000865E+00002
    0.8726830E+00001    0.3919374E+00002
    0.9201600E+00001    0.4010704E+00002
    0.7999018E+00001    0.4064531E+00002
    0.8972392E+00001    0.4041499E+00002
    0.8237488E+00001    0.3961852E+00002
    0.9216535E+00001    0.4053359E+00002
    0.8056228E+00001    0.4109157E+00002
    0.8339051E+00001    0.5086828E+00002
    0.6389041E+00001    0.2691114E+00002
    0.7983773E+00001    0.5188395E+00002
    0.8357933E+00001    0.2622242E+00002
    0.7333165E+00001    0.5071309E+00002
    0.6566527E+00001    0.1480328E+00002
    0.4944407E+00001    0.1414159E+00002
    0.5817568E+00001    0.1465808E+00002
    0.5771196E+00001    0.1514894E+00002
    0.6289035E+00001    0.1407061E+00002
    0.4738314E+00001    0.1343314E+00002
    0.5766987E+00001    0.1400665E+00002
    0.5580246E+00001    0.1441249E+00002
    0.5644304E+00001    0.1397572E+00002
    0.4035595E+00001    0.1339039E+00002
    0.4973469E+00001    0.1388665E+00002
    0.4929478E+00001    0.1436975E+00002
    0.6642865E+00001    0.1386088E+00002
    0.5050705E+00001    0.1315682E+00002
    0.5979442E+00001    0.1370955E+00002
    0.5988651E+00001    0.1417095E+00002
    0.9142166E+00001    0.2098699E+00002
    0.8346157E+00001    0.1978883E+00002
    0.8285208E+00001    0.1989344E+00002
    0.9085665E+00001    0.4086792E+00002
    0.8332706E+00001    0.4006034E+00002
    0.6930912E+00001    0.1471122E+00002
    0.9768216E+00001    0.4164936E+00002
    0.9603172E+00001    0.4542319E+00002
    0.1019511E+00002    0.4394584E+00002
    0.2886855E+00001    0.2200714E+00002
    0.2338910E+00001    0.2131630E+00002
    0.9350907E+00001    0.1273331E+00002
    0.8327353E+00001    0.1384700E+00002
    0.9920553E+00001    0.1307723E+00002
    0.8665391E+00001    0.4117957E+00002
    0.8999645E+00001    0.1414019E+00002
    0.1032314E+00002    0.1362417E+00002
    0.9331825E+00001    0.1471766E+00002
    0.9953105E+00001    0.1325012E+00002
    0.8966262E+00001    0.1434376E+00002
    0.8475252E+00001    0.1210487E+00002
    0.7330434E+00001    0.1327139E+00002
    0.8129384E+00001    0.1177639E+00002
    0.6975895E+00001    0.1294660E+00002
    0.9044419E+00001    0.1268275E+00002
    0.1031148E+00002    0.3522029E+00002
    0.9069998E+00001    0.4372637E+00002
    0.9871669E+00001    0.3368202E+00002
    0.8211504E+00001    0.4215346E+00002
    0.9964428E+00001    0.2477160E+00002
    0.8515143E+00001    0.2475436E+00002
    0.9277194E+00001    0.2532466E+00002
    0.9614836E+00001    0.2522385E+00002
    0.1069105E+00002    0.2474941E+00002
    0.9356212E+00001    0.2471619E+00002
    0.5799456E+00001    0.1183810E+00002
    0.1001737E+00002    0.2526323E+00002
    0.7039375E+00001    0.1066336E+00002
    0.5901208E+00001    0.1182976E+00002
    0.9243352E+00001    0.2447141E+00002
    0.8192152E+00001    0.2446832E+00002
    0.8339443E+00001    0.2402531E+00002
    0.8252068E+00001    0.2510534E+00002
    0.9226662E+00001    0.2371559E+00002
    0.8304428E+00001    0.2373099E+00002
    0.6356685E+00001    0.4074921E+00002
    0.6418042E+00001    0.4061205E+00002
    0.3338739E+00001    0.2098717E+00002
    0.4088230E+00001    0.2202998E+00002
    0.8822886E+00001    0.2772993E+00002
    0.9116641E+00001    0.4284381E+00002
    0.5562837E+00001    0.2929411E+00002
    0.6534843E+00001    0.2864553E+00002
    0.5517196E+00001    0.2924840E+00002
    0.5640621E+00001    0.2830142E+00002
    0.7467583E+00001    0.1721342E+00002
    0.8022429E+00001    0.2821028E+00002
    0.7802914E+00001    0.2720442E+00002
    0.6039116E+00001    0.1811955E+00002
    0.6474287E+00001    0.1817323E+00002
    0.6664648E+00001    0.1800029E+00002
    0.7091210E+00001    0.1709854E+00002
    0.8927199E+00001    0.3190470E+00002
    0.3028323E+00001    0.2271015E+00002
    0.3026368E+00001    0.2206656E+00002
    0.3720249E+00001    0.2169688E+00002
    0.6225436E+00001    0.9689579E+00001
    0.4174549E+00001    0.2222251E+00002
    0.9119371E+00001    0.2916743E+00002
    0.7776119E+00001    0.2800327E+00002
    0.8692389E+00001    0.2835491E+00002
    0.8716787E+00001    0.2814244E+00002
    0.8369841E+00001    0.2863805E+00002
    0.6993741E+00001    0.2749790E+00002
    0.7795764E+00001    0.2779599E+00002
    0.7961784E+00001    0.2762403E+00002
    0.5880238E+00001    0.1811877E+00002
    0.6067022E+00001    0.1808319E+00002
    0.6301286E+00001    0.1791888E+00002
    0.7791073E+00001    0.1766729E+00002
    0.6486593E+00001    0.1863176E+00002
    0.5445721E+00001    0.1672060E+00002
    0.1047502E+00002    0.2522883E+00002
    0.4283345E+00001    0.2716708E+00002
    0.5187303E+00001    0.1082789E+00002
    0.7718667E+00001    0.3696921E+00002
    0.7988088E+00001    0.3653322E+00002
    0.8470495E+00001    0.3754764E+00002
    0.8754435E+00001    0.3697089E+00002
    0.8861162E+00001    0.3725166E+00002
    0.9145888E+00001    0.3683041E+00002
    0.9520407E+00001    0.3782569E+00002
    0.7742982E+00001    0.3697448E+00002
    0.7909093E+00001    0.3726823E+00002
    0.8134052E+00001    0.3682008E+00002
    0.8544441E+00001    0.3782540E+00002
    0.8577377E+00001    0.3608331E+00002
    0.5922694E+00001    0.1648781E+00002
    0.6532971E+00001    0.4773546E+00002
    0.3247553E+00001    0.5590424E+00002
    0.3282968E+00001    0.5472623E+00002
    0.3610213E+00001    0.5474619E+00002
    0.3244583E+00001    0.5356827E+00002
    0.9630202E+00001    0.5712163E+00002
    0.9702226E+00001    0.5595888E+00002
    0.9702226E+00001    0.5595888E+00002
    0.9630202E+00001    0.5479686E+00002
    0.8493040E+00001    0.5694095E+00002
    0.8574621E+00001    0.5577443E+00002
    0.8072452E+00001    0.2057648E+00002
    0.6666499E+00001    0.1019314E+00002
    0.7252915E+00001    0.1982955E+00002
    0.7602387E+00001    0.2090993E+00002
    0.4437959E+00001    0.4175976E+00002
    0.5023634E+00001    0.4287648E+00002
    0.5396869E+00001    0.4282885E+00002
    0.4948575E+00001    0.4235512E+00002
    0.4015610E+00001    0.4308648E+00002
    0.4298645E+00001    0.4420141E+00002
    0.4781017E+00001    0.4415468E+00002
    0.8682771E+00001    0.3635761E+00002
    0.8574621E+00001    0.5577443E+00002
    0.8879093E+00001    0.3592672E+00002
    0.7559334E+00001    0.4961594E+00002
    0.9371128E+00001    0.3692966E+00002
    0.6518585E+00001    0.4843863E+00002
    0.7894124E+00001    0.1385077E+00002
    0.7563506E+00001    0.4929056E+00002
    0.8546667E+00001    0.1222894E+00002
    0.6471419E+00001    0.4811231E+00002
    0.7373945E+00001    0.1340615E+00002
    0.9841291E+00001    0.3541573E+00002
    0.8721281E+00001    0.3677851E+00002
    0.9186253E+00001    0.3591317E+00002
    0.3274158E+00001    0.3446966E+00002
    0.6238709E+00001    0.3676353E+00002
    0.5672974E+00001    0.3608065E+00002
    0.3891695E+00001    0.3286419E+00002
    0.7896069E+00001    0.1252728E+00002
    0.6758564E+00001    0.1368033E+00002
    0.3967428E+00001    0.3135413E+00002
    0.4438957E+00001    0.3230483E+00002
    0.3353213E+00001    0.3223996E+00002
    0.5388580E+00001    0.3354470E+00002
    0.5594356E+00001    0.3204793E+00002
    0.8731357E+00001    0.3639317E+00002
    0.6052046E+00001    0.3302453E+00002
    0.4982245E+00001    0.3291222E+00002
    0.4345911E+00001    0.3357086E+00002
    0.8475970E+00001    0.5166038E+00002
    0.7824436E+00001    0.5049082E+00002
    0.9499191E+00001    0.5183353E+00002
    0.8922132E+00001    0.5066806E+00002
    0.8191733E+00001    0.4307883E+00002
    0.7660396E+00001    0.1159165E+00002
    0.6833493E+00001    0.1264517E+00002
    0.9203447E+00001    0.4123800E+00002
    0.8120568E+00001    0.1161194E+00002
    0.8663216E+00001    0.4212637E+00002
    0.7459348E+00001    0.1259713E+00002
    0.7993558E+00001    0.4022264E+00002
    0.8594727E+00001    0.1231878E+00002
    0.8168069E+00001    0.3929002E+00002
    0.3417892E+00001    0.2294998E+00002
    0.7266821E+00001    0.4037041E+00002
    0.7034035E+00001    0.1068138E+00002
    0.9481054E+00001    0.5154611E+00002
    0.5882376E+00001    0.1185219E+00002
    0.7899320E+00001    0.1153536E+00002
    0.6752189E+00001    0.1270351E+00002
    0.7995506E+00001    0.1166919E+00002
    0.6827707E+00001    0.1284476E+00002
    0.7861909E+00001    0.1146717E+00002
    0.6731638E+00001    0.1262925E+00002
    0.8233335E+00001    0.1150661E+00002
    0.7274099E+00001    0.1260098E+00002
    0.8545082E+00001    0.1198681E+00002
    0.7497416E+00001    0.1311481E+00002
    0.9130391E+00001    0.1247421E+00002
    0.7831949E+00001    0.1333533E+00002
    0.7675046E+00001    0.1131952E+00002
    0.6965798E+00001    0.1233144E+00002
    0.7702377E+00001    0.3254124E+00002
    0.1001868E+00002    0.4247927E+00002
    0.8981443E+00001    0.4089976E+00002
    0.6742626E+00001    0.1862454E+00002
    0.1009555E+00002    0.3203892E+00002
    0.9687572E+00001    0.2406479E+00002
    0.9189009E+00001    0.3176059E+00002
    0.8343139E+00001    0.2406940E+00002
    0.9907673E+00001    0.3119207E+00002
    0.8810714E+00001    0.4355433E+00002
    0.9100314E+00001    0.1194099E+00002
    0.7441593E+00001    0.4271993E+00002
    0.8171146E+00001    0.4333670E+00002
    0.7959951E+00001    0.4251791E+00002
    0.8977451E+00001    0.4866582E+00002
    0.8108084E+00001    0.4751384E+00002
    0.7482765E+00001    0.2262916E+00002
    0.9238196E+00001    0.2923733E+00002
    0.7896905E+00001    0.2806900E+00002
    0.8721635E+00001    0.2839568E+00002
    0.6959391E+00001    0.2502818E+00002
    0.6737845E+00001    0.3582273E+00002
    0.7920188E+00001    0.3533929E+00002
    0.7167442E+00001    0.3502892E+00002
    0.9923198E+00001    0.4160092E+00002
    0.6875117E+00001    0.3606977E+00002
    0.7056515E+00001    0.1849464E+00002
    0.6728923E+00001    0.1657069E+00002
    0.8458258E+00001    0.2382570E+00002
    0.5398444E+00001    0.1753190E+00002
    0.9753579E+00001    0.3182314E+00002
    0.5685317E+00001    0.1752749E+00002
    0.1103323E+00002    0.3203075E+00002
    0.6007983E+00001    0.1739649E+00002
    0.1009591E+00002    0.3171585E+00002
    0.7580573E+00001    0.2243504E+00002
    0.1071799E+00002    0.3115154E+00002
    0.5509782E+00001    0.1491583E+00002
    0.7842932E+00001    0.2608179E+00002
    0.6947308E+00001    0.1633823E+00002
    0.7444595E+00001    0.2549773E+00002
    0.6401633E+00001    0.2154168E+00002
    0.7243479E+00001    0.2308046E+00002
    0.6267643E+00001    0.2207093E+00002
    0.6460971E+00001    0.2221416E+00002
    0.7252223E+00001    0.2233193E+00002
    0.9524473E+00001    0.3457182E+00002
    0.7855667E+00001    0.2383536E+00002
    0.8741129E+00001    0.3697759E+00002
    0.9762736E+00001    0.3770604E+00002
    0.7950517E+00001    0.2654038E+00002
    0.6501187E+00001    0.2534077E+00002
    0.7414024E+00001    0.2640405E+00002
    0.7131528E+00001    0.2584797E+00002
    0.8330500E+00001    0.2692763E+00002
    0.7624705E+00001    0.3674585E+00002
    0.8921124E+00001    0.3630024E+00002
    0.8206103E+00001    0.3597942E+00002
    0.7904705E+00001    0.3702964E+00002
    0.6833913E+00001    0.3650435E+00002
    0.8062543E+00001    0.3601570E+00002
    0.8221453E+00001    0.2019447E+00002
    0.6895125E+00001    0.2279898E+00002
    0.8985698E+00001    0.2004889E+00002
    0.8131204E+00001    0.1886498E+00002
    0.8019682E+00001    0.1894030E+00002
    0.8149111E+00001    0.1930380E+00002
    0.8822576E+00001    0.3741118E+00002
    0.9672660E+00001    0.3802950E+00002
    0.8312114E+00001    0.3835858E+00002
    0.7064724E+00001    0.4152361E+00002
    0.8593215E+00001    0.4117601E+00002
    0.7477193E+00001    0.4032409E+00002
    0.4701443E+00001    0.3207322E+00002
    0.4732911E+00001    0.2792790E+00002
    0.7411731E+00001    0.3572353E+00002
    0.6786410E+00001    0.1373850E+00002
    0.7230279E+00001    0.2299176E+00002
    0.6886767E+00001    0.2235665E+00002
    0.7520113E+00001    0.2387644E+00002
    0.6615344E+00001    0.2286160E+00002
    0.6781560E+00001    0.2300066E+00002
    0.6126752E+00001    0.2244473E+00002
    0.1063540E+00002    0.3629197E+00002
    0.9388683E+00001    0.3763128E+00002
    0.9203446E+00001    0.3905835E+00002
    0.8216714E+00001    0.3877224E+00002
    0.9125077E+00001    0.3940344E+00002
    0.3166676E+00001    0.2226570E+00002
    0.7481002E+00001    0.4018103E+00002
    0.4089858E+00001    0.2193748E+00002
    0.7969085E+00001    0.4093688E+00002
    0.7439525E+00001    0.4163351E+00002
    0.7012230E+00001    0.3676335E+00002
    0.7699610E+00001    0.3689758E+00002
    0.8881312E+00001    0.3642260E+00002
    0.8179720E+00001    0.3610553E+00002
    0.7819075E+00001    0.3714839E+00002
    0.8092498E+00001    0.1605821E+00002
    0.8662511E+00001    0.2730061E+00002
    0.6664827E+00001    0.1559073E+00002
    0.9671048E+00001    0.2676452E+00002
    0.7581057E+00001    0.1611817E+00002
    0.9672092E+00001    0.2660353E+00002
    0.7573291E+00001    0.1512640E+00002
    0.8918593E+00001    0.2639515E+00002
    0.8156178E+00001    0.1528679E+00002
    0.9331331E+00001    0.4203794E+00002
    0.9016561E+00001    0.4775946E+00002
    0.8048232E+00001    0.4107841E+00002
    0.8087850E+00001    0.2089593E+00002
    0.7482654E+00001    0.2075888E+00002
    0.7339805E+00001    0.2005257E+00002
    0.7311475E+00001    0.2007413E+00002
    0.8830269E+00001    0.2126552E+00002
    0.7307879E+00001    0.2253985E+00002
    0.7298736E+00001    0.2152687E+00002
    0.9048357E+00001    0.2461207E+00002
    0.6485007E+00001    0.2141891E+00002
    0.9460202E+00001    0.2454691E+00002
    0.9354744E+00001    0.4448397E+00002
    0.9968013E+00001    0.2513062E+00002
    0.8523548E+00001    0.4103403E+00002
    0.4576317E+00001    0.4369895E+00002
    0.7308971E+00001    0.4016714E+00002
    0.7782759E+00001    0.2334857E+00002
    0.8888662E+00001    0.2822758E+00002
    0.8278553E+00001    0.2958591E+00002
    0.8468629E+00001    0.4142089E+00002
    0.8155477E+00001    0.4224341E+00002
    0.6224300E+00001    0.1553997E+00002
    0.9051836E+00001    0.4174442E+00002
    0.6634452E+00001    0.4432884E+00002
    0.6027518E+00001    0.4489569E+00002
    0.4546460E+00001    0.4197546E+00002
    0.7433264E+00001    0.4004662E+00002
    0.8012039E+00001    0.4094348E+00002
    0.6886282E+00001    0.2317883E+00002
    0.8367435E+00001    0.4854651E+00002
    0.7272728E+00001    0.4736869E+00002
    0.7965714E+00001    0.4896192E+00002
    0.6878781E+00001    0.4778402E+00002
    0.7553017E+00001    0.4961498E+00002
    0.7083102E+00001    0.3681205E+00002
    0.7115475E+00001    0.3608651E+00002
    0.8388022E+00001    0.3687715E+00002
    0.7542035E+00001    0.3645758E+00002
    0.7359678E+00001    0.3578449E+00002
    0.5118999E+00001    0.4309673E+00002
    0.7810667E+00001    0.3156683E+00002
    0.2871856E+00001    0.3340173E+00002
    0.8637977E+00001    0.3114573E+00002
    0.8129396E+00001    0.2107321E+00002
    0.9911231E+00001    0.3131539E+00002
    0.8026099E+00001    0.1250370E+00002
    0.6957590E+00001    0.1363457E+00002
    0.8648059E+00001    0.1322443E+00002
    0.3256587E+00001    0.3403241E+00002
    0.7533465E+00001    0.1436907E+00002
    0.5559999E+00001    0.5559870E+00002
    0.5679718E+00001    0.5444464E+00002
    0.5095792E+00001    0.3303644E+00002
    0.5679718E+00001    0.5444464E+00002
    0.4066154E+00001    0.3296088E+00002
    0.5682102E+00001    0.2728863E+00002
    0.9320223E+00001    0.3137926E+00002
    0.4807902E+00001    0.2790511E+00002
    0.8522098E+00001    0.1940609E+00002
    0.8742729E+00001    0.1902472E+00002
    0.6511260E+00001    0.4843764E+00002
    0.2560092E+00001    0.3503458E+00002
    0.3325940E+00001    0.3585968E+00002
    0.9902881E+00001    0.3676871E+00002
    0.7992684E+00001    0.3966154E+00002
    0.5080273E+00001    0.3453322E+00002
    0.6479573E+00001    0.3465403E+00002
    0.5574008E+00001    0.3382659E+00002
    0.6110670E+00001    0.3463338E+00002
    0.6388663E+00001    0.3365133E+00002
    0.7685647E+00001    0.3381350E+00002
    0.6734883E+00001    0.3296725E+00002
    0.7386146E+00001    0.3379120E+00002
    0.6167463E+00001    0.3473669E+00002
    0.7557882E+00001    0.3489831E+00002
    0.8771221E+00001    0.3221322E+00002
    0.8446237E+00001    0.3153867E+00002
    0.8739281E+00001    0.3183205E+00002
    0.1027453E+00002    0.3169772E+00002
    0.9705587E+00001    0.3250294E+00002
    0.9496873E+00001    0.3185855E+00002
    0.7433949E+00001    0.4927085E+00002
    0.6319513E+00001    0.4809211E+00002
    0.8415564E+00001    0.4855483E+00002
    0.8127330E+00001    0.1358027E+00002
    0.7328051E+00001    0.4737721E+00002
    0.8407688E+00001    0.1184802E+00002
    0.8148419E+00001    0.2804860E+00002
    0.7361694E+00001    0.1297604E+00002
    0.8570602E+00001    0.2618677E+00002
    0.7950873E+00001    0.2666948E+00002
    0.7544503E+00001    0.2566435E+00002
    0.8062053E+00001    0.2651749E+00002
    0.9164400E+00001    0.2680664E+00002
    0.6430274E+00001    0.3160979E+00002
    0.8969695E+00001    0.2647249E+00002
    0.6734742E+00001    0.1476383E+00002
    0.9894810E+00001    0.2596745E+00002
    0.7707901E+00001    0.1533677E+00002
    0.8037251E+00001    0.4660489E+00002
    0.3375908E+00001    0.3479152E+00002
    0.9557639E+00001    0.3728004E+00002
    0.3311316E+00001    0.3540499E+00002
    0.9972164E+00001    0.3577646E+00002
    0.9035133E+00001    0.4873052E+00002
    0.5586868E+00001    0.1134181E+00002
    0.9949187E+00001    0.1344630E+00002
    0.5975312E+00001    0.9588539E+00001
    0.4848092E+00001    0.1075397E+00002
    0.8515436E+00001    0.2727964E+00002
    0.7494458E+00001    0.1096911E+00002
    0.7293462E+00001    0.3166322E+00002
    0.6678331E+00001    0.2967303E+00002
    0.5328106E+00001    0.2801438E+00002
    0.5655211E+00001    0.2903008E+00002
    0.8535102E+00001    0.4842064E+00002
    0.6332909E+00001    0.2890705E+00002
    0.6543659E+00001    0.3110257E+00002
    0.5492244E+00001    0.2944170E+00002
    0.5523965E+00001    0.3045119E+00002
    0.8749133E+00001    0.3712965E+00002
    0.9320790E+00001    0.3628072E+00002
    0.8880810E+00001    0.3676948E+00002
    0.9587505E+00001    0.3519585E+00002
    0.8373914E+00001    0.3653812E+00002
    0.8369210E+00001    0.4248919E+00002
    0.6523122E+00001    0.1531762E+00002
    0.6437264E+00001    0.1210609E+00002
    0.4446322E+00001    0.1510346E+00002
    0.6377312E+00001    0.9787850E+00001
    0.9903391E+00001    0.2581682E+00002
    0.9056293E+00001    0.2555760E+00002
    0.8031428E+00001    0.2621246E+00002
    0.7593263E+00001    0.4726624E+00002
    0.8972375E+00001    0.4751625E+00002
    0.6872566E+00001    0.2570420E+00002
    0.7687030E+00001    0.2675517E+00002
    0.7438753E+00001    0.2620251E+00002
    0.4250934E+00001    0.2179470E+00002
    0.5217734E+00001    0.2083146E+00002
    0.5040966E+00001    0.2190504E+00002
    0.4212345E+00001    0.2114684E+00002
    0.5441254E+00001    0.4304278E+00002
    0.3656285E+00001    0.2027348E+00002
    0.7504641E+00001    0.4009255E+00002
    0.4214859E+00001    0.1927986E+00002
    0.8065395E+00001    0.2039898E+00002
    0.4357104E+00001    0.2035775E+00002
    0.6845216E+00001    0.2059679E+00002
    0.9489352E+00001    0.2052965E+00002
    0.8362662E+00001    0.2177181E+00002
    0.7690462E+00001    0.2161629E+00002
    0.8762835E+00001    0.1938461E+00002
    0.7701848E+00001    0.2093723E+00002
    0.8591515E+00001    0.1943158E+00002
    0.7958224E+00001    0.4636069E+00002
    0.8019953E+00001    0.4849832E+00002
    0.7033210E+00001    0.4734226E+00002
    0.8387656E+00001    0.4805359E+00002
    0.4737921E+00001    0.3259323E+00002
    0.4732587E+00001    0.3109652E+00002
    0.5334193E+00001    0.3206675E+00002
    0.8850056E+00001    0.3567433E+00002
    0.4284750E+00001    0.3197429E+00002
    0.8505531E+00001    0.3618209E+00002
    0.6726898E+00001    0.3252214E+00002
    0.6773425E+00001    0.2398162E+00002
    0.5808855E+00001    0.2296256E+00002
    0.6110447E+00001    0.2313336E+00002
    0.7548536E+00001    0.2360777E+00002
    0.7451600E+00001    0.2370209E+00002
    0.4439729E+00001    0.1594307E+00002
    0.7734922E+00001    0.2420855E+00002
    0.5905554E+00001    0.1597192E+00002
    0.8248951E+00001    0.2426657E+00002
    0.1012948E+00002    0.4525589E+00002
    0.9782304E+00001    0.4637543E+00002
    0.1012813E+00002    0.4623413E+00002
